NET,Genesis,1,23,"There was evening, and there was morning, a fifth day."
NET,Genesis,1,24,"God said, ""Let the land produce living creatures according to their kinds: cattle, creeping things, and wild animals, each according to its kind."" It was so."
NET,Genesis,1,25,"God made the wild animals according to their kinds, the cattle according to their kinds, and all the creatures that creep along the ground according to their kinds. God saw that it was good."
NET,Genesis,1,26,"Then God said, ""Let us make humankind in our image, after our likeness, so they may rule over the fish of the sea and the birds of the air, over the cattle, and over all the earth, and over all the creatures that move on the earth."""
NET,Genesis,1,27,"God created humankind in his own image, in the image of God he created them, male and female he created them."
NET,Genesis,1,28,"God blessed them and said to them, ""Be fruitful and multiply! Fill the earth and subdue it! Rule over the fish of the sea and the birds of the air and every creature that moves on the ground."""
NET,Genesis,1,29,"Then God said, ""I now give you every seed-bearing plant on the face of the entire earth and every tree that has fruit with seed in it. They will be yours for food."
NET,Genesis,1,30,"And to all the animals of the earth, and to every bird of the air, and to all the creatures that move on the ground - everything that has the breath of life in it - I give every green plant for food."" It was so."
NET,Genesis,1,31,"God saw all that he had made - and it was very good! There was evening, and there was morning, the sixth day."
HNV,Genesis,1,1,In the beginning God created the heavens and the eretz.
HNV,Genesis,1,2,Now the eretz was formless and empty. Darkness was on the surface of the deep. God's Spirit was hovering over the surface of the waters.
HNV,Genesis,1,3,"God said, ""Let there be light,"" and there was light."
HNV,Genesis,1,4,"God saw the light, and saw that it was good. God divided the light from the darkness."
HNV,Genesis,1,5,"God called the light Day, and the darkness he called Night. There was evening and there was morning, one day."
HNV,Genesis,1,6,"God said, ""Let there be an expanse in the midst of the waters, and let it divide the waters from the waters."""
HNV,Genesis,1,7,"God made the expanse, and divided the waters which were under the expanse from the waters which were above the expanse, and it was so."
HNV,Genesis,1,8,"God called the expanse sky. There was evening and there was morning, a second day."
HNV,Genesis,1,9,"God said, ""Let the waters under the sky be gathered together to one place, and let the dry land appear,"" and it was so."
HNV,Genesis,1,10,"God called the dry land Eretz, and the gathering together of the waters he called Seas. God saw that it was good."
HNV,Genesis,1,11,"God said, ""Let the eretz put forth grass, herbs yielding seed, and fruit trees bearing fruit after their kind, with its seed in it, on the eretz,"" and it was so."
HNV,Genesis,1,12,"The eretz brought forth grass, herbs yielding seed after their kind, and trees bearing fruit, with its seed in it, after their kind: and God saw that it was good."
HNV,Genesis,1,13,"There was evening and there was morning, a third day."
HNV,Genesis,1,14,"God said, ""Let there be lights in the expanse of sky to divide the day from the night; and let them be for signs, and for seasons, and for days and years;"
HNV,Genesis,1,15,"and let them be for lights in the expanse of sky to give light on the eretz,"" and it was so."
HNV,Genesis,1,16,"God made the two great lights: the greater light to rule the day, and the lesser light to rule the night. He also made the stars."
HNV,Genesis,1,17,"God set them in the expanse of sky to give light to the eretz,"
HNV,Genesis,1,18,"and to rule over the day and over the night, and to divide the light from the darkness. God saw that it was good."
HNV,Genesis,1,19,"There was evening and there was morning, a fourth day."
HNV,Genesis,1,20,"God said, ""Let the waters swarm with swarms of living creatures, and let birds fly above the eretz in the open expanse of sky."""
HNV,Genesis,1,21,"God created the large sea creatures, and every living creature that moves, with which the waters swarmed, after their kind, and every winged bird after its kind. God saw that it was good."
HNV,Genesis,1,22,"God blessed them, saying, ""Be fruitful, and multiply, and fill the waters in the seas, and let birds multiply on the eretz."""
HNV,Genesis,1,23,"There was evening and there was morning, a fifth day."
